id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,strat_key,price,url,variants
23067,Men,Apparel,Topwear,Sweaters,Brown,Fall,2011,Casual,Arrow Men Brown Striped Sweater,http://assets.myntassets.com/v1/images/style/properties/a549d33752e70a8f34dddc782c5243d1_images.jpg,Apparel-Topwear-Sweaters-Brown-Men-Casual,1299,Sweaters/Arrow/Arrow-Men-Brown-Striped-Sweater/23067/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
18730,Women,Apparel,Topwear,Sweaters,Brown,Fall,2011,Casual,Arrow Woman Georgina 1 Brown Sweater,http://assets.myntassets.com/v1/images/style/properties/8d44f9852e1fc11141a9d11a9c2e34b0_images.jpg,Apparel-Topwear-Sweaters-Brown-Women-Casual,1599,Sweaters/Arrow-Woman/Arrow-Woman-Georgina-1-Brown-Sweater/18730/buy,Size:S;Size:M;Size:L;Size:XL
18726,Women,Apparel,Topwear,Sweaters,Brown,Fall,2011,Casual,Arrow Woman Venetia Brown Sweater,http://assets.myntassets.com/v1/images/style/properties/7f1368f5648d3ef6047c36ddfb053109_images.jpg,Apparel-Topwear-Sweaters-Brown-Women-Casual,849,Sweaters/Arrow-Woman/Arrow-Woman-Venetia-Brown-Sweater/18726/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
19822,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,U.S. Polo Assn. Men Solid Charcoal Sweater,http://assets.myntassets.com/v1/images/style/properties/02d4bd55f7eb534ea8b7a0e24f7367df_images.jpg,Apparel-Topwear-Sweaters-Charcoal-Men-Casual,999,Sweaters/US-Polo-Assn/US-Polo-Assn-Men-Solid-Charcoal-Sweater/19822/buy,Size:S;Size:M;Size:L;Size:XL
20221,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,Wrangler Men Rib Charcoal Sweater,http://assets.myntassets.com/v1/images/style/properties/d3001cdb5783354fcf49cfebcbf4c442_images.jpg,Apparel-Topwear-Sweaters-Charcoal-Men-Casual,1595,Sweaters/Wrangler/Wrangler-Men-Rib-Charcoal-Sweater/20221/buy,Size:S;Size:M;Size:L;Size:XL
23047,Women,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,Arrow Woman Charcoal Solid Sweater,http://assets.myntassets.com/v1/images/style/properties/980f3e8df1b6cde2945d3ff4bcf63216_images.jpg,Apparel-Topwear-Sweaters-Charcoal-Women-Casual,1599,Sweaters/Arrow-Woman/Arrow-Woman-Charcoal-Solid-Sweater/23047/buy,Size:S;Size:M;Size:L
18624,Men,Apparel,Topwear,Sweaters,Cream,Fall,2011,Casual,Puma Men Lifestyle Knitted Cream Sweaters,http://assets.myntassets.com/v1/images/style/properties/14a80a69b5902cf022d7db5211ed4ad0_images.jpg,Apparel-Topwear-Sweaters-Cream-Men-Casual,1999,Sweaters/Puma/Puma-Men-Lifestyle-Knitted-Cream-Sweaters/18624/buy,Size:S;Size:M;Size:L;Size:XL
15182,Men,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Arrow Sport Men Stripes Green Sweaters,http://assets.myntassets.com/v1/images/style/properties/5514ef6f843f8b5600a0fcac1c3f1e11_images.jpg,Apparel-Topwear-Sweaters-Green-Men-Casual,1699,Sweaters/Arrow-Sport/Arrow-Sport-Men-Stripes-Green-Sweaters/15182/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
16193,Men,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Puma Men Knitted Vest Green Sweater,http://assets.myntassets.com/v1/images/style/properties/3fe9dd31f7c40d6192f3c4079e8af045_images.jpg,Apparel-Topwear-Sweaters-Green-Men-Casual,1799,Sweaters/Puma/Puma-Men-Knitted-Vest-Green-Sweater/16193/buy,Size:S;Size:M;Size:L;Size:XL
14092,Women,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Flying Machine Women Stripes Green Sweaters,http://assets.myntassets.com/v1/images/style/properties/d5c0e29d537d32956e71576507a145d2_images.jpg,Apparel-Topwear-Sweaters-Green-Women-Casual,1299,Sweaters/Flying-Machine/Flying-Machine-Women-Stripes-Green-Sweaters/14092/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
20227,Women,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Wrangler Women Solid Green Sweater,http://assets.myntassets.com/v1/images/style/properties/60a6e48d00b1f507b1449f688d915744_images.jpg,Apparel-Topwear-Sweaters-Green-Women-Casual,1495,Sweaters/Wrangler/Wrangler-Women-Solid-Green-Sweater/20227/buy,Size:M;Size:L
18313,Men,Apparel,Topwear,Sweaters,Grey,Spring,2013,Casual,Wills Lifestyle Men Grey Striped Sweater,http://assets.myntassets.com/v1/images/style/properties/Wills-Lifestyle-Men-Grey-Striped-Sweater_a5e7f3e5c3c67eb763852899b53f5a3e_images.jpg,Apparel-Topwear-Sweaters-Grey-Men-Casual,719,Sweaters/Wills-Lifestyle/Wills-Lifestyle-Men-Grey-Striped-Sweater/18313/buy,Size:40;Size:44;Size:39
19517,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,United Colors of Benetton Men Solid Grey Sweater,http://assets.myntassets.com/v1/images/style/properties/8d20601173787a2be0f46d4d66a2c262_images.jpg,Apparel-Topwear-Sweaters-Grey-Men-Casual,2099,Sweaters/United-Colors-of-Benetton/United-Colors-of-Benetton-Men-Solid-Grey-Sweater/19517/buy,Size:M;Size:L;Size:XXL
8395,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Sports,ADIDAS Men Sf Str Slv Fs Ca Grey Sweaters,http://assets.myntassets.com/v1/images/style/properties/22b159099b3bf3be6a525274dc2338b2_images.jpg,Apparel-Topwear-Sweaters-Grey-Men-Sports,1999,Sweaters/ADIDAS/ADIDAS-Men-Sf-Str-Slv-Fs-Ca-Grey-Sweaters/8395/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
22626,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Sports,Nike Men Solid Grey Sweater,http://assets.myntassets.com/v1/images/style/properties/b3035667f5f87a213bcf9cc0469b6736_images.jpg,Apparel-Topwear-Sweaters-Grey-Men-Sports,2995,Sweaters/Nike/Nike-Men-Solid-Grey-Sweater/22626/buy,Size:S;Size:M;Size:L;Size:XL
58508,Women,Apparel,Topwear,Sweaters,Grey,Summer,2012,Casual,Tonga Women Grey Sweater,http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Grey-Sweater_4164713b9856dbbaf1a5786b5196bcbd_images.jpg,Apparel-Topwear-Sweaters-Grey-Women-Casual,1690,Sweaters/Tonga/Tonga-Women-Grey-Sweater/58508/buy,Size:XXL;Size:XL;Size:L;Size:M;Size:S
32571,Women,Apparel,Topwear,Sweaters,Grey,Summer,2012,Casual,ONLY Women Magenta & Grey Sweater,http://assets.myntassets.com/v1/images/style/properties/8fed64802849a68a13e4158e8d31e819_images.jpg,Apparel-Topwear-Sweaters-Grey-Women-Casual,1695,Sweaters/ONLY/ONLY-Women-Magenta--Grey-Sweater/32571/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
20301,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011,Casual,Jealous 21 Women Solid Magenta Sweater,http://assets.myntassets.com/v1/images/style/properties/af41d1aaa75c016238c282c7843aa004_images.jpg,Apparel-Topwear-Sweaters-Magenta-Women-Casual,1399,Sweaters/Jealous-21/Jealous-21-Women-Solid-Magenta-Sweater/20301/buy,Size:S;Size:M;Size:L;Size:XL
17516,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011,Casual,Jealous 21 Women Solid Magenta Sweater,http://assets.myntassets.com/v1/images/style/properties/52dee8a5f45432338fb8b14ed8372c6f_images.jpg,Apparel-Topwear-Sweaters-Magenta-Women-Casual,1599,Sweaters/Jealous-21/Jealous-21-Women-Solid-Magenta-Sweater/17516/buy,Size:S;Size:M;Size:L;Size:XL
20788,Men,Apparel,Topwear,Sweaters,Maroon,Fall,2011,Casual,Genesis Men Solid Maroon Sweater,http://assets.myntassets.com/v1/images/style/properties/d452e5042920ed294fed355100ce2f90_images.jpg,Apparel-Topwear-Sweaters-Maroon-Men-Casual,1099,Sweaters/Genesis/Genesis-Men-Solid-Maroon-Sweater/20788/buy,Size:S;Size:M;Size:L;Size:XL
19967,Men,Apparel,Topwear,Sweaters,Maroon,Fall,2011,Casual,United Colors of Benetton Men Maroon Sweaters,http://assets.myntassets.com/v1/images/style/properties/398cfa79fb5628c37b5a00fa685661b3_images.jpg,Apparel-Topwear-Sweaters-Maroon-Men-Casual,2999,Sweaters/United-Colors-of-Benetton/United-Colors-of-Benetton-Men-Maroon-Sweaters/19967/buy,Size:L
20304,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011,Casual,Jealous 21 Women Stripes Maroon Sweater,http://assets.myntassets.com/v1/images/style/properties/d43acb2d082c25be1c7de97b3e85ca7b_images.jpg,Apparel-Topwear-Sweaters-Maroon-Women-Casual,999,Sweaters/Jealous-21/Jealous-21-Women-Stripes-Maroon-Sweater/20304/buy,Size:S/34;Size:M/36;Size:L/38;Size:XL/40
20300,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011,Casual,Jealous 21 Women Solid Maroon Sweater,http://assets.myntassets.com/v1/images/style/properties/0c0f59904813a7c7aa83fbfa0f792d5c_images.jpg,Apparel-Topwear-Sweaters-Maroon-Women-Casual,899,Sweaters/Jealous-21/Jealous-21-Women-Solid-Maroon-Sweater/20300/buy,Size:34;Size:36;Size:38;Size:40
11433,Women,Apparel,Topwear,Sweaters,Mauve,Fall,2011,Casual,United Colors of Benetton Women Light Winter Mauve Vest,http://assets.myntassets.com/v1/images/style/properties/4577e5755290a67a07493979947b6df6_images.jpg,Apparel-Topwear-Sweaters-Mauve-Women-Casual,1499,Sweaters/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Light-Winter-Mauve-Vest/11433/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL;Size:XXL
9874,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Spykar Men Rts Style Live Ride Navy Blue Sweaters,http://assets.myntassets.com/v1/images/style/properties/9bc58954500dec82075faa1d823acd61_images.jpg,Apparel-Topwear-Sweaters-Navy Blue-Men-Casual,1099,Sweaters/SPYKAR/Spykar-Men-Rts-Style-Live-Ride-Navy-Blue-Sweaters/9874/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
13826,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Indigo Nation Men Stripes Navy Blue Sweaters,http://assets.myntassets.com/v1/images/style/properties/d4c2036e61cafcaf0910500d3842ce4a_images.jpg,Apparel-Topwear-Sweaters-Navy Blue-Men-Casual,1099,Sweaters/Indigo-Nation/Indigo-Nation-Men-Stripes-Navy-Blue-Sweaters/13826/buy,Size:S;Size:M;Size:L;Size:XL
9945,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Sports,ADIDAS Men Frnt Str Navy Blue Sweaters,http://assets.myntassets.com/v1/images/style/properties/3245d514bbc0c905998e6478836e312c_images.jpg,Apparel-Topwear-Sweaters-Navy Blue-Men-Sports,1999,Sweaters/ADIDAS/ADIDAS-Men-Frnt-Str-Navy-Blue-Sweaters/9945/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
15034,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,ADIDAS Women Stripes Navy Blue Sweaters,http://assets.myntassets.com/v1/images/style/properties/9e63f7b1e0a7b70e1c0a6704edd09066_images.jpg,Apparel-Topwear-Sweaters-Navy Blue-Women-Casual,1999,Sweaters/ADIDAS/ADIDAS-Women-Stripes-Navy-Blue-Sweaters/15034/buy,Size:S;Size:M;Size:L;Size:XL
18731,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Arrow Woman Georgina 2 Navy Blue Sweater,http://assets.myntassets.com/v1/images/style/properties/a75e4b8b07c83de416d1baaee9c019ab_images.jpg,Apparel-Topwear-Sweaters-Navy Blue-Women-Casual,1599,Sweaters/Arrow-Woman/Arrow-Woman-Georgina-2-Navy-Blue-Sweater/18731/buy,Size:S;Size:M;Size:L;Size:XL
19821,Men,Apparel,Topwear,Sweaters,Off White,Winter,2016,Casual,U.S. Polo Assn. Men Solid Off White Sweater,http://assets.myntassets.com/v1/images/style/properties/16a5c2d2bc6815a4d9e3769ab95a7763_images.jpg,Apparel-Topwear-Sweaters-Off White-Men-Casual,759,Sweaters/US-Polo-Assn/US-Polo-Assn-Men-Solid-Off-White-Sweater/19821/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
19527,Men,Apparel,Topwear,Sweaters,Olive,Fall,2011,Casual,United Colors of Benetton Men Solid Olive Sweater,http://assets.myntassets.com/v1/images/style/properties/5d6ea73673a38d3bc84dc29deb427935_images.jpg,Apparel-Topwear-Sweaters-Olive-Men-Casual,1999,Sweaters/United-Colors-of-Benetton/United-Colors-of-Benetton-Men-Solid-Olive-Sweater/19527/buy,Size:S;Size:M;Size:L;Size:XL
14091,Women,Apparel,Topwear,Sweaters,Peach,Fall,2011,Casual,Flying Machine Women Solid Peach Sweaters,http://assets.myntassets.com/v1/images/style/properties/97e79ebb1048d210b52d05f8fb2c40c5_images.jpg,Apparel-Topwear-Sweaters-Peach-Women-Casual,649,Sweaters/Flying-Machine/Flying-Machine-Women-Solid-Peach-Sweaters/14091/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
20298,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,Jealous 21 Women Solid Pink Sweater,http://assets.myntassets.com/v1/images/style/properties/93053cb0dd593e8a9ee26fe1ebb02c20_images.jpg,Apparel-Topwear-Sweaters-Pink-Women-Casual,899,Sweaters/Jealous-21/Jealous-21-Women-Solid-Pink-Sweater/20298/buy,Size:S;Size:M;Size:L;Size:XL
17515,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,Jealous 21 Women Solid Pink Sweater,http://assets.myntassets.com/v1/images/style/properties/b6cfb915eb6f240c77cf3decf90367ca_images.jpg,Apparel-Topwear-Sweaters-Pink-Women-Casual,1399,Sweaters/Jealous-21/Jealous-21-Women-Solid-Pink-Sweater/17515/buy,Size:S;Size:M;Size:L;Size:XL
13799,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Proline Purple Striped Sweater,http://assets.myntassets.com/v1/images/style/properties/6e178eb99615953d5ee2e15469cd894d_images.jpg,Apparel-Topwear-Sweaters-Purple-Men-Casual,879,Sweaters/Proline/Proline-Purple-Striped-Sweater/13799/buy,Size:M;Size:L;Size:XL;Size:XXL
13829,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Indigo Nation Men Stripes Purple Sweaters,http://assets.myntassets.com/v1/images/style/properties/5ef67b40ec2c3b1a35a9951cdfc86e8d_images.jpg,Apparel-Topwear-Sweaters-Purple-Men-Casual,1099,Sweaters/Indigo-Nation/Indigo-Nation-Men-Stripes-Purple-Sweaters/13829/buy,Size:S;Size:M;Size:L;Size:XL
13520,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Sweaters,http://assets.myntassets.com/v1/images/style/properties/69e16b344e427bab66229cef7bb2526c_images.jpg,Apparel-Topwear-Sweaters-Purple-Women-Casual,1299,Sweaters/Jealous-21/Jealous-21-Women-Solid-Purple-Sweaters/13520/buy,Size:S;Size:L;Size:M;Size:XXL;Size:XL
18725,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Arrow Woman Ester Purple Sweater,http://assets.myntassets.com/v1/images/style/properties/f8df23eb97d3f6d2b0bb61ce20b56675_images.jpg,Apparel-Topwear-Sweaters-Purple-Women-Casual,1499,Sweaters/Arrow-Woman/Arrow-Woman-Ester-Purple-Sweater/18725/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
17200,Men,Apparel,Topwear,Sweaters,Red,Winter,2016,Casual,U.S. Polo Assn. Men Solid Tibetian Red Sweater,http://assets.myntassets.com/v1/images/style/properties/26cd5e3ed642943546c4d81ce6ef01fc_images.jpg,Apparel-Topwear-Sweaters-Red-Men-Casual,759,Sweaters/US-Polo-Assn/US-Polo-Assn-Men-Solid-Tibetian-Red-Sweater/17200/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
19528,Men,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,United Colors of Benetton Men Solid Red Sweater,http://assets.myntassets.com/v1/images/style/properties/b53b4c1c23d62a42fd70a27796f3791b_images.jpg,Apparel-Topwear-Sweaters-Red-Men-Casual,2099,Sweaters/United-Colors-of-Benetton/United-Colors-of-Benetton-Men-Solid-Red-Sweater/19528/buy,Size:S;Size:M;Size:XXL
18200,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Jealous 21 Women Stripes Red Sweater,http://assets.myntassets.com/v1/images/style/properties/1cf668ca7e11ab6158c19a0d7139684e_images.jpg,Apparel-Topwear-Sweaters-Red-Women-Casual,1099,Sweaters/Jealous-21/Jealous-21-Women-Stripes-Red-Sweater/18200/buy,Size:34;Size:36;Size:38;Size:40
16990,Women,Apparel,Topwear,Sweaters,Red,Summer,2011,Casual,United Colors of Benetton Women Solid Red Sweater,http://assets.myntassets.com/v1/images/style/properties/dc0890dffd15cf39d93208aefa45771d_images.jpg,Apparel-Topwear-Sweaters-Red-Women-Casual,1499,Sweaters/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Solid-Red-Sweater/16990/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
20383,Men,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,Spykar Men Solid White Sweater,http://assets.myntassets.com/v1/images/style/properties/169ef3ab64e43cea269ae92c6fa04eaf_images.jpg,Apparel-Topwear-Sweaters-White-Men-Casual,1099,Sweaters/SPYKAR/Spykar-Men-Solid-White-Sweater/20383/buy,Size:M;Size:L;Size:XL
14085,Men,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,Flying Machine Men Check White Sweaters,http://assets.myntassets.com/v1/images/style/properties/967a59badb47d3abca8b3a92c1921836_images.jpg,Apparel-Topwear-Sweaters-White-Men-Casual,1399,Sweaters/Flying-Machine/Flying-Machine-Men-Check-White-Sweaters/14085/buy,Size:S;Size:M;Size:L;Size:XL
22627,Men,Apparel,Topwear,Sweaters,White,Fall,2011,Sports,Nike Men White Sweater,http://assets.myntassets.com/v1/images/style/properties/d0729cd658672925dc98dedc9415c5d9_images.jpg,Apparel-Topwear-Sweaters-White-Men-Sports,2995,Sweaters/Nike/Nike-Men-White-Sweater/22627/buy,Size:S;Size:M;Size:L;Size:XL
15329,Men,Apparel,Topwear,Sweaters,White,Fall,2011,Sports,Nike Men Solid White Sweaters,http://assets.myntassets.com/v1/images/style/properties/4467e21ff2fc8878ee0a930813edd908_images.jpg,Apparel-Topwear-Sweaters-White-Men-Sports,2495,Sweaters/Nike/Nike-Men-Solid-White-Sweaters/15329/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
20307,Women,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,Jealous 21 Women Solid White Sweater,http://assets.myntassets.com/v1/images/style/properties/07d461f3a84e6fe26d57b5211d3870c0_images.jpg,Apparel-Topwear-Sweaters-White-Women-Casual,1499,Sweaters/Jealous-21/Jealous-21-Women-Solid-White-Sweater/20307/buy,Size:34;Size:36;Size:38;Size:40
11447,Women,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,United Colors of Benetton Women Light Winter White Sweater,http://assets.myntassets.com/v1/images/style/properties/9af4956d9c95c6dfa15af460c390528b_images.jpg,Apparel-Topwear-Sweaters-White-Women-Casual,1599,Sweaters/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Light-Winter-White-Sweater/11447/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL;Size:XXL
11170,Men,Apparel,Topwear,Sweaters,Yellow,Fall,2011,Casual,Scullers Men Stripes Yellow Sweaters,http://assets.myntassets.com/v1/images/style/properties/563548ce9078f1b8175cde4e04237b99_images.jpg,Apparel-Topwear-Sweaters-Yellow-Men-Casual,1599,Sweaters/SCULLERS/Scullers-Men-Stripes-Yellow-Sweaters/11170/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
16195,Men,Apparel,Topwear,Sweaters,Yellow,Fall,2011,Casual,Puma Men Stripped SL Yellow Sweater,http://assets.myntassets.com/v1/images/style/properties/bbc9d508d1516da63b369e67569771ab_images.jpg,Apparel-Topwear-Sweaters-Yellow-Men-Casual,1699,Sweaters/Puma/Puma-Men-Stripped-SL-Yellow-Sweater/16195/buy,Size:S;Size:M;Size:L;Size:XL
43314,Women,Apparel,Topwear,Sweaters,Yellow,Summer,2012,Casual,United Colors of Benetton Women Yellow Sweater,http://assets.myntassets.com/v1/images/style/properties/ec537d3485a3135f512da99f85d6b357_images.jpg,Apparel-Topwear-Sweaters-Yellow-Women-Casual,1499,Sweaters/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Yellow-Sweater/43314/buy,Size:XS;Size:S;Size:M;Size:XL
23137,Men,Apparel,Topwear,Sweatshirts,Beige,Fall,2011,Casual,Quechua Men Warm Fleece Beige Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/a7d0b367a11b0575f9d6c37e33c75be1_images.jpg,Apparel-Topwear-Sweatshirts-Beige-Men-Casual,599,Sweatshirts/Quechua/Quechua-Men-Warm-Fleece-Beige-Sweatshirt/23137/buy,Size:S;Size:M;Size:L;Size:XL
54913,Men,Apparel,Topwear,Sweatshirts,Beige,Summer,2012,Casual,Do u speak green Men Printed Beige Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Printed-Beige-Sweatshirt_2b54014bcab43fa2a5e095450a6fd605_images.jpg,Apparel-Topwear-Sweatshirts-Beige-Men-Casual,1145,Sweatshirts/Do-u-speak-green/Do-u-speak-green-Men-Printed-Beige-Sweatshirt/54913/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
23540,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Classic Polo Men Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/9bfa018276f11edb0f5ee08a67743db4_images.jpg,Apparel-Topwear-Sweatshirts-Black-Men-Casual,1399,Sweatshirts/Classic-Polo/Classic-Polo-Men-Black-Sweatshirt/23540/buy,Size:M;Size:L;Size:XL;Size:XXL
15598,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Nike Men Casual Black Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/0203cb68e27157f3c3d859f054c9cbfe_images.jpg,Apparel-Topwear-Sweatshirts-Black-Men-Casual,2195,Sweatshirts/Nike/Nike-Men-Casual-Black-Sweatshirts/15598/buy,Size:S;Size:M;Size:L;Size:XL
13999,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Sports,Nike Men Solid Black Jackets,http://assets.myntassets.com/v1/images/style/properties/a3d85534a419b24263403a0769f74efd_images.jpg,Apparel-Topwear-Sweatshirts-Black-Men-Sports,3595,Sweatshirts/Nike/Nike-Men-Solid-Black-Jackets/13999/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
15015,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Sports,ADIDAS Men Printed Black Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/febd7332084cb4658a6d4609470ed51b_images.jpg,Apparel-Topwear-Sweatshirts-Black-Men-Sports,2599,Sweatshirts/ADIDAS/ADIDAS-Men-Printed-Black-Sweatshirts/15015/buy,Size:S;Size:M;Size:L;Size:XL
20206,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Wrangler Women Ann Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/6eec0d27b24ab87f21cb32def024c552_images.jpg,Apparel-Topwear-Sweatshirts-Black-Women-Casual,1595,Sweatshirts/Wrangler/Wrangler-Women-Ann-Black-Sweatshirt/20206/buy,Size:S;Size:M;Size:L;Size:XL
23147,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Quechua Women Fleece Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/be811b438a314830432746534b219a3a_images.jpg,Apparel-Topwear-Sweatshirts-Black-Women-Casual,599,Sweatshirts/Quechua/Quechua-Women-Fleece-Black-Sweatshirt/23147/buy,Size:S;Size:M;Size:L;Size:XL
22579,Women,Apparel,Topwear,Sweatshirts,Black,Summer,2011,Sports,Nike Women Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/ed3746c1e3477f80fbf597b0aa068665_images.jpg,Apparel-Topwear-Sweatshirts-Black-Women-Sports,2695,Sweatshirts/Nike/Nike-Women-Black-Sweatshirt/22579/buy,Size:S;Size:M;Size:L;Size:XL
20378,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Sports,Urban Yoga Women Printed Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/b94aab1d884dff761e0f66f9d76cf221_images.jpg,Apparel-Topwear-Sweatshirts-Black-Women-Sports,1099,Sweatshirts/Urban-Yoga/Urban-Yoga-Women-Printed-Black-Sweatshirt/20378/buy,Size:32;Size:34;Size:36;Size:38
15585,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Proline Men Blue Printed Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/90a379fc0c085cdf4437a2918077ca07_images.jpg,Apparel-Topwear-Sweatshirts-Blue-Men-Casual,719,Sweatshirts/Proline/Proline-Men-Blue-Printed-Sweatshirt/15585/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
19322,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Myntra Men Solid Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/648b342320c6a02bf65648719bc39802_images.jpg,Apparel-Topwear-Sweatshirts-Blue-Men-Casual,999,Sweatshirts/Myntra/Myntra-Men-Solid-Blue-Sweatshirt/19322/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
13997,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Sports,Nike Men Solid Blue Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/c89fe92779b9777a5c79e0a959440bc1_images.jpg,Apparel-Topwear-Sweatshirts-Blue-Men-Sports,1695,Sweatshirts/Nike/Nike-Men-Solid-Blue-Sweatshirts/13997/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
9971,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Sports,Nike Men As Squad Ft C Blue Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/c22b4a8961677f127216d89b0efb49cd_images.jpg,Apparel-Topwear-Sweatshirts-Blue-Men-Sports,1795,Sweatshirts/Nike/Nike-Men-As-Squad-Ft-C-Blue-Sweatshirts/9971/buy,Size:S;Size:M;Size:L;Size:XL;Size:2XL
19638,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/733d2f11266bb5a3333682c4e558ea62_images.jpg,Apparel-Topwear-Sweatshirts-Blue-Women-Casual,1899,Sweatshirts/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Solid-Blue-Sweatshirt/19638/buy,Size:S;Size:M;Size:L
20214,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Wrangler Women American Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/f024258d2e20475a49497c9be0a42f89_images.jpg,Apparel-Topwear-Sweatshirts-Blue-Women-Casual,1595,Sweatshirts/Wrangler/Wrangler-Women-American-Blue-Sweatshirt/20214/buy,Size:S;Size:M;Size:L
